step,epoch,layer,weight_delta_abs,weight_delta_rel,grad_cossim_train_vs_safety,grad_cossim_whole_model,cossim_intra_math,cossim_intra_safety,train_loss,math_val_loss,safety_val_loss
20,1,layer_0.attn_o,0.03269515559077263,0.001603981314639469,0.13498073816299438,0.05123210698366165,0.03071504645049572,0.0972009270451963,1.240465259552002,1.249970056116581,1.2761830314993858
20,1,layer_0.mlp_down,0.08905443549156189,0.0027355465580224084,0.013668748550117016,0.05123210698366165,0.010007451754063368,0.06082187239080668,1.240465259552002,1.249970056116581,1.2761830314993858
20,1,layer_1.attn_o,0.032248955219984055,0.0013362617711568587,0.04486129805445671,0.05123210698366165,-0.0034127678722143174,0.10244308859109878,1.240465259552002,1.249970056116581,1.2761830314993858
20,1,layer_1.mlp_down,0.11458258330821991,0.0060957968921355925,0.013409110717475414,0.05123210698366165,0.007417339368839748,0.061718196608126163,1.240465259552002,1.249970056116581,1.2761830314993858
20,1,layer_2.attn_o,0.030318565666675568,0.0013322417832716859,0.006304215639829636,0.05123210698366165,0.004899022588506341,0.09774463269859553,1.240465259552002,1.249970056116581,1.2761830314993858
20,1,layer_2.mlp_down,0.10681670159101486,0.005799260344731396,0.053117699921131134,0.05123210698366165,0.012704744149232283,0.09214178323745728,1.240465259552002,1.249970056116581,1.2761830314993858
20,1,layer_3.attn_o,0.031639646738767624,0.0014057305756848635,0.011295601725578308,0.05123210698366165,0.0009654822570155375,0.10651358775794506,1.240465259552002,1.249970056116581,1.2761830314993858
20,1,layer_3.mlp_down,0.11131277680397034,0.005075687742760646,0.0461239367723465,0.05123210698366165,0.014966105471830814,0.07220996115356684,1.240465259552002,1.249970056116581,1.2761830314993858
20,1,layer_4.attn_o,0.035530559718608856,0.0019321495557918435,0.023717695847153664,0.05123210698366165,0.0056188664748333395,0.0924437765032053,1.240465259552002,1.249970056116581,1.2761830314993858
20,1,layer_4.mlp_down,0.10206688940525055,0.003226475334298055,0.07170722633600235,0.05123210698366165,0.010658307140693069,0.10585427619516849,1.240465259552002,1.249970056116581,1.2761830314993858
20,1,layer_5.attn_o,0.03266843035817146,0.0012934126132106854,0.0909985899925232,0.05123210698366165,-0.029662325722165407,0.21484924589749427,1.240465259552002,1.249970056116581,1.2761830314993858
20,1,layer_5.mlp_down,0.11727745085954666,0.004730068993134777,0.04876796528697014,0.05123210698366165,0.007662892446387559,0.06229014825075865,1.240465259552002,1.249970056116581,1.2761830314993858
20,1,layer_6.attn_o,0.0370444655418396,0.0020148942598969774,0.011486324481666088,0.05123210698366165,0.00756799453520216,0.09697373788803816,1.240465259552002,1.249970056116581,1.2761830314993858
20,1,layer_6.mlp_down,0.11830169707536697,0.0050633910163285735,0.06771676987409592,0.05123210698366165,0.006378932201187126,0.10024647265672684,1.240465259552002,1.249970056116581,1.2761830314993858
20,1,layer_7.attn_o,0.030853871256113052,0.0009760787782794405,0.03972818702459335,0.05123210698366165,0.01471552865114063,0.16849598810076713,1.240465259552002,1.249970056116581,1.2761830314993858
20,1,layer_7.mlp_down,0.10984200984239578,0.003592306064378614,0.07055100053548813,0.05123210698366165,0.02137392567237839,0.1276013445109129,1.240465259552002,1.249970056116581,1.2761830314993858
20,1,layer_8.attn_o,0.03183488920331001,0.00101481205431936,0.029858775436878204,0.05123210698366165,0.032118861656636,0.15899623408913613,1.240465259552002,1.249970056116581,1.2761830314993858
20,1,layer_8.mlp_down,0.11200267821550369,0.0036315705267451607,0.050319354981184006,0.05123210698366165,0.021466628951020538,0.17410980612039567,1.240465259552002,1.249970056116581,1.2761830314993858
20,1,layer_9.attn_o,0.031788911670446396,0.0010596058670895147,0.03084598109126091,0.05123210698366165,0.0370072899851948,0.25916111171245576,1.240465259552002,1.249970056116581,1.2761830314993858
20,1,layer_9.mlp_down,0.1415620744228363,0.00717788587449821,0.06108522787690163,0.05123210698366165,0.03190418425947428,0.2325559876859188,1.240465259552002,1.249970056116581,1.2761830314993858
20,1,layer_10.attn_o,0.04216879606246948,0.002293660995675982,0.03929326310753822,0.05123210698366165,0.029189871484413744,0.2958413571119308,1.240465259552002,1.249970056116581,1.2761830314993858
20,1,layer_10.mlp_down,0.11636660993099213,0.003474892798656589,0.13093428313732147,0.05123210698366165,0.04949539536610246,0.3288602203130722,1.240465259552002,1.249970056116581,1.2761830314993858
20,1,layer_11.attn_o,0.03697006031870842,0.0015399969414811201,0.09179554134607315,0.05123210698366165,0.032687845081090926,0.4729787677526474,1.240465259552002,1.249970056116581,1.2761830314993858
